Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/2           LAMMPS_NS::ComputeTemp::init() [311]
                0.00    0.00       1/1           LAMMPS_NS::Velocity::rescale(double, double) [665]
                0.00    0.00       1/1           LAMMPS_NS::RanPark::~RanPark() [613]
                0.00    0.00       1/3           LAMMPS_NS::ComputeTemp::compute_scalar() [282]
                0.00    0.00       1/1           LAMMPS_NS::Velocity::zero_momentum() [661]
                0.00    0.00       1/4           LAMMPS_NS::Modify::delete_compute(int) [272]
                0.00    0.00       1/1           LAMMPS_NS::Modify::delete_compute(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [543]
                0.00    0.00       1/2           LAMMPS_NS::ComputeTemp::setup() [312]
                0.00    0.00       1/1           LAMMPS_NS::RanPark::RanPark(LAMMPS_NS::LAMMPS*, int) [612]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Input::execute_command() [2]
[663]    0.0    0.00    0.00       1         LAMMPS_NS::Velocity::command(int, char**) [663]
                0.00    0.00       1/2           LAMMPS_NS::Atom::check_mass(char const*, int) [327]
                0.00    0.00       1/12          LAMMPS_NS::Group::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [218]
                0.00    0.00       1/1           LAMMPS_NS::Modify::check_rigid_group_overlap(int) [555]
                0.00    0.00       1/1           LAMMPS_NS::Velocity::options(int, char**) [664]
                0.00    0.00       1/15          LAMMPS_NS::utils::numeric(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*) [215]
                0.00    0.00       1/6           LAMMPS_NS::utils::inumeric(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*) [250]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Velocity::command(int, char**) [663]
[664]    0.0    0.00    0.00       1         LAMMPS_NS::Velocity::options(int, char**) [664]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Velocity::create(double, int) [662]
[665]    0.0    0.00    0.00       1         LAMMPS_NS::Velocity::rescale(double, double) [665]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Command* command_creator<LAMMPS_NS::Velocity>(LAMMPS_NS::LAMMPS*) [392]
[666]    0.0    0.00    0.00       1         LAMMPS_NS::Velocity::Velocity(LAMMPS_NS::LAMMPS*) [666]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Input::execute_command() [2]
[667]    0.0    0.00    0.00       1         LAMMPS_NS::Velocity::~Velocity() [667]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::CommBrick(LAMMPS_NS::LAMMPS*) [675]
[668]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::init_buffers() [668]
                0.00    0.00       9/96          LAMMPS_NS::Memory::smalloc(long, char const*) [169]
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::grow_send(int, int) [674]
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::allocate_swap(int) [670]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Info::get_memory_info(double*) [448]
[669]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::memory_usage() [669]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::init_buffers() [668]
[670]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::allocate_swap(int) [670]
                0.00    0.00      13/96          LAMMPS_NS::Memory::smalloc(long, char const*) [169]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::init() [533]
[671]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::init() [671]
                0.00    0.00       1/1           LAMMPS_NS::Comm::init_exchange() [443]
                0.00    0.00       1/1           LAMMPS_NS::Comm::init() [445]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Verlet::setup(int) [10]
[672]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::setup() [672]
                0.00    0.00       1/2           LAMMPS_NS::Comm::get_comm_cutoff() [329]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::~CommBrick() [677]
[673]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::free_swap() [673]
                0.00    0.00      13/177         LAMMPS_NS::Memory::sfree(void*) [151]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::init_buffers() [668]
[674]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::grow_send(int, int) [674]
                0.00    0.00       1/177         LAMMPS_NS::Memory::sfree(void*) [151]
                0.00    0.00       1/96          LAMMPS_NS::Memory::smalloc(long, char const*) [169]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::create() [534]
[675]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::CommBrick(LAMMPS_NS::LAMMPS*) [675]
                0.00    0.00       1/1           LAMMPS_NS::Comm::Comm(LAMMPS_NS::LAMMPS*) [446]
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::init_buffers() [668]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::destroy() [535]
[676]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::~CommBrick() [676]
                0.00    0.00       1/1           LAMMPS_NS::Comm::~Comm() [447]
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::~CommBrick() [677]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::~CommBrick() [676]
[677]    0.0    0.00    0.00       1         LAMMPS_NS::CommBrick::~CommBrick() [677]
                0.00    0.00      10/177         LAMMPS_NS::Memory::sfree(void*) [151]
                0.00    0.00       1/1           LAMMPS_NS::CommBrick::free_swap() [673]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Modify::init() [557]
[678]    0.0    0.00    0.00       1         LAMMPS_NS::ComputePE::init() [678]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Compute* style_creator<LAMMPS_NS::Compute, LAMMPS_NS::ComputePE>(LAMMPS_NS::LAMMPS*, int, char**) [387]
[679]    0.0    0.00    0.00       1         LAMMPS_NS::ComputePE::ComputePE(LAMMPS_NS::LAMMPS*, int, char**) [679]
                0.00    0.00       1/4           LAMMPS_NS::Compute::Compute(LAMMPS_NS::LAMMPS*, int, char**) [274]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Modify::delete_compute(int) [272]
[680]    0.0    0.00    0.00       1         LAMMPS_NS::ComputePE::~ComputePE() [680]
                0.00    0.00       1/177         LAMMPS_NS::Memory::sfree(void*) [151]
                0.00    0.00       1/4           LAMMPS_NS::Compute::~Compute() [275]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Input::execute_command() [2]
[681]    0.0    0.00    0.00       1         LAMMPS_NS::CreateBox::command(int, char**) [681]
                0.00    0.00       1/6           LAMMPS_NS::utils::inumeric(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*) [250]
                0.00    0.00       1/2           LAMMPS_NS::Domain::get_region_by_id(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [376]
                0.00    0.00       1/3           LAMMPS_NS::RegBlock::init() [296]
                0.00    0.00       1/1           LAMMPS_NS::Atom::allocate_type_arrays() [433]
                0.00    0.00       1/4           LAMMPS_NS::Atom::deallocate_topology() [268]
                0.00    0.00       1/6           LAMMPS_NS::AtomVec::grow(int) [254]
                0.00    0.00       1/2           LAMMPS_NS::Domain::print_box(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [339]
                0.00    0.00       1/1           LAMMPS_NS::Domain::set_initial_box(int) [518]
                0.00    0.00       1/2           LAMMPS_NS::Domain::set_global_box() [337]
                0.00    0.00       1/1           LAMMPS_NS::Comm::set_proc_grid(int) [444]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Command* command_creator<LAMMPS_NS::CreateBox>(LAMMPS_NS::LAMMPS*) [393]
[682]    0.0    0.00    0.00       1         LAMMPS_NS::CreateBox::CreateBox(LAMMPS_NS::LAMMPS*) [682]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Input::execute_command() [2]
[683]    0.0    0.00    0.00       1         LAMMPS_NS::CreateBox::~CreateBox() [683]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::LAMMPS::destroy() [535]
[684]    0.0    0.00    0.00       1         LAMMPS_NS::DomainOMP::~DomainOMP() [684]
                0.00    0.00       1/1           LAMMPS_NS::Domain::~Domain() [523]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Verlet::init() [597]
[685]    0.0    0.00    0.00       1         LAMMPS_NS::Integrate::init() [685]
                0.00    0.00       1/2           LAMMPS_NS::CiteMe::flush() [335]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Verlet::init() [597]
[686]    0.0    0.00    0.00       1         LAMMPS_NS::Integrate::ev_setup() [686]
                0.00    0.00       2/2           void std::vector<LAMMPS_NS::Compute*, std::allocator<LAMMPS_NS::Compute*> >::_M_realloc_insert<LAMMPS_NS::Compute* const&>(__gnu_cxx::__normal_iterator<LAMMPS_NS::Compute**, std::vector<LAMMPS_NS::Compute*, std::allocator<LAMMPS_NS::Compute*> > >, LAMMPS_NS::Compute* const&) [379]
                0.00    0.00       1/3           LAMMPS_NS::Modify::get_compute_list() [289]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Neighbor::init_pair() [645]
[687]    0.0    0.00    0.00       1         LAMMPS_NS::NeighList::setup_pages(int, int) [687]
                0.00    0.00       1/1           LAMMPS_NS::MyPage<int>::MyPage() [565]
                0.00    0.00       1/1           LAMMPS_NS::MyPage<int>::init(int, int, int) [564]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Neighbor::memory_usage() [629]
[688]    0.0    0.00    0.00       1         LAMMPS_NS::NeighList::memory_usage() [688]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Neighbor::init_pair() [645]
[689]    0.0    0.00    0.00       1         LAMMPS_NS::NeighList::post_constructor(LAMMPS_NS::NeighRequest*) [689]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Neighbor::init_pair() [645]
[690]    0.0    0.00    0.00       1         LAMMPS_NS::NeighList::NeighList(LAMMPS_NS::LAMMPS*) [690]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Neighbor::~Neighbor() [648]
[691]    0.0    0.00    0.00       1         LAMMPS_NS::NeighList::~NeighList() [691]
                0.00    0.00       1/1           LAMMPS_NS::NeighList::~NeighList() [692]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::NeighList::~NeighList() [691]
[692]    0.0    0.00    0.00       1         LAMMPS_NS::NeighList::~NeighList() [692]
                0.00    0.00       3/177         LAMMPS_NS::Memory::sfree(void*) [151]
                0.00    0.00       1/1           LAMMPS_NS::MyPage<int>::~MyPage() [566]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Pair::init() [454]
[693]    0.0    0.00    0.00       1         LAMMPS_NS::PairLJCut::init_style() [693]
                0.00    0.00       2/56          LAMMPS_NS::utils::strmatch(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [185]
                0.00    0.00       1/1           LAMMPS_NS::Neighbor::add_request(LAMMPS_NS::Pair*, int) [626]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Input::pair_coeff() [477]
[694]    0.0    0.00    0.00       1         LAMMPS_NS::PairLJCut::coeff(int, char**) [694]
                0.00    0.00       3/15          LAMMPS_NS::utils::numeric(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*) [215]
                0.00    0.00       2/3           void LAMMPS_NS::utils::bounds<int>(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, long, long, int&, int&, LAMMPS_NS::Error*, int) [287]
                0.00    0.00       1/1           LAMMPS_NS::PairLJCut::allocate() [695]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::PairLJCut::coeff(int, char**) [694]
[695]    0.0    0.00    0.00       1         LAMMPS_NS::PairLJCut::allocate() [695]
                0.00    0.00      20/96          LAMMPS_NS::Memory::smalloc(long, char const*) [169]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Pair::init() [454]
[696]    0.0    0.00    0.00       1         LAMMPS_NS::PairLJCut::init_one(int, int) [696]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Input::execute_command() [2]
[697]    0.0    0.00    0.00       1         LAMMPS_NS::PairLJCut::settings(int, char**) [697]
                0.00    0.00       1/15          LAMMPS_NS::utils::numeric(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*) [215]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Pair* style_creator<LAMMPS_NS::Pair, LAMMPS_NS::PairLJCut>(LAMMPS_NS::LAMMPS*) [384]
[698]    0.0    0.00    0.00       1         LAMMPS_NS::PairLJCut::PairLJCut(LAMMPS_NS::LAMMPS*) [698]
                0.00    0.00       1/1           LAMMPS_NS::Pair::Pair(LAMMPS_NS::LAMMPS*) [456]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Force::~Force() [470]
[699]    0.0    0.00    0.00       1         LAMMPS_NS::PairLJCut::~PairLJCut() [699]
                0.00    0.00       1/1           LAMMPS_NS::Pair::~Pair() [457]
                0.00    0.00       1/1           LAMMPS_NS::PairLJCut::~PairLJCut() [700]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::PairLJCut::~PairLJCut() [699]
[700]    0.0    0.00    0.00       1         LAMMPS_NS::PairLJCut::~PairLJCut() [700]
                0.00    0.00      20/177         LAMMPS_NS::Memory::sfree(void*) [151]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Tokenizer::Tokenizer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [702]
[701]    0.0    0.00    0.00       1         LAMMPS_NS::Tokenizer::reset() [701]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::ValueTokenizer::ValueTokenizer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [415]
[702]    0.0    0.00    0.00       1         LAMMPS_NS::Tokenizer::Tokenizer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [702]
                0.00    0.00       1/1           LAMMPS_NS::Tokenizer::reset() [701]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [1115]
[703]    0.0    0.00    0.00       1         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_Hashtable<char const* const*>(char const* const*, char const* const*, unsigned long, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::integral_constant<bool, true>) [703]
                0.00    0.00       3/3           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_rehash(unsigned long, unsigned long const&) [299]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, true>*, unsigned long) [235]
[704]    0.0    0.00    0.00       1         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&) [704]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [225]
[705]    0.0    0.00    0.00       1         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> const*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> const*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> const*, unsigned long, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > const&, std::integral_constant<bool, true>) [705]
                0.00    0.00       8/8           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, true>*, unsigned long) [235]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [225]
[706]    0.0    0.00    0.00       1         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const*, unsigned long, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > const&, std::integral_constant<bool, true>) [706]
                0.00    0.00       2/2           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&) [378]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Domain::add_region(int, char**) [516]
[707]    0.0    0.00    0.00       1         std::_Hashtable<LAMMPS_NS::Region*, LAMMPS_NS::Region*, std::allocator<LAMMPS_NS::Region*>, std::__detail::_Identity, std::equal_to<LAMMPS_NS::Region*>, std::hash<LAMMPS_NS::Region*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash(unsigned long, unsigned long const&) [707]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [5]
[708]    0.0    0.00    0.00       1         std::filesystem::__cxx11::path::~path() [708]
-----------------------------------------------
                0.00    0.00       1/1           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**), std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)> > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [161]
[709]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [709]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Update::Update(LAMMPS_NS::LAMMPS*) [594]
[710]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [710]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Force::create_factories() [464]
[711]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [711]
-----------------------------------------------
                0.00    0.00       1/1           LAMMPS_NS::Output::write_molecule_json(_IO_FILE*, int, int, int*, LAMMPS_NS::json_metadata*) [221]
[712]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dump* (*)(LAMMPS_NS::LAMMPS*, int, char**)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dump* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dump* (*)(LAMMPS_NS::LAMMPS*, int, char**)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [712]
-----------------------------------------------
                0.00    0.00       1/1           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, LAMMPS_NS::Pair* (*)(LAMMPS_NS::LAMMPS*), std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Pair* (*)(LAMMPS_NS::LAMMPS*)> > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [190]
